"Molecule","Library","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex"
"CC(=O)c1ccccc1Oc1ccccc1","Maybridge",11.38046888862398,9.01264900363436,8.196152422706632,9.673362107437432,7.770856947829097,5.100406307408379,4.4880338717125845,6.377010097711745,12.456747404844291,6.074380165289257,3.49519890260631,8.447774200692043,4.001173438016529,2.25213819478738,2.112563108885645
"NCc1ccnc(c1)N1CCCC1","Maybridge",9.096011838247808,7.739362173691158,6.267584713501616,6.811554787871632,6.398178147766923,4.799028435455704,3.052912127711046,3.632993161855452,9.551020408163264,4.481481481481481,2.268431001890359,7.427823474489798,3.404947842592594,1.6895896049149346,1.9454885780478972
"OCc1ccnc(c1)N1CCSCC1","Maybridge",9.803118619434356,8.83397037139308,6.267584713501616,6.811554787871632,6.898178147766923,5.939058718577556,2.552912127711046,3.132993161855452,10.515555555555556,5.185595567867036,2.75,9.396961463674163,4.590930838150998,2.4173017961637195,3.0814857263213034
"OCc1ccccc1OC1CCOCC1","Maybridge",10.510225400620904,8.685995428308553,7.422285251880869,8.096011838247806,7.398178147766923,5.330804681544537,3.9974002407106255,4.874574785652649,11.484375,5.915,3.2256,9.707838468750001,4.935303620000001,2.6627914368000005,3.1940753558131427
"N#Cc1ccc(cn1)N1CCCC1","Maybridge",9.096011838247808,7.402118718814943,6.060477932315068,6.811554787871632,6.398178147766922,4.510833552148546,2.949358737117772,3.632993161855452,9.551020408163264,4.481481481481481,2.268431001890359,6.5227386581632665,2.9516792500000006,1.4483407882797739,1.481002488497951
"CNCc1ccc(s1)N1CCOCC1","Maybridge",9.803118619434356,9.270441201667401,6.69023444431199,7.104448006685086,6.898178147766923,5.775947854074377,2.2642369931162327,2.724744871391589,10.515555555555556,5.185595567867036,2.75,10.0718538591185,4.949276514200482,2.617598305029095,3.5605992685281915
"N#Cc1ccc(nc1)-c1cccs1","Maybridge",9.096011838247806,7.583273677529261,5.464101615137755,6.68179827587471,6.398178147766922,4.679592240508712,2.654700538379252,3.8745747856526487,9.551020408163264,4.481481481481481,2.268431001890359,6.7971878370756995,3.0887087000970395,1.521090398057178,1.6149640929668838
"CNCc1ccc(nc1)-c1ccco1","Maybridge",9.803118619434356,8.026670282288125,6.671208396324303,7.681798275874712,6.898178147766923,4.533439412690385,2.7582539289725254,3.8745747856526487,10.515555555555556,5.185595567867036,2.75,7.649768426666667,3.6703354459833792,1.9057637083333334,2.0055154435685125
"Cc1nc(sc1CN)-c1ccncc1","Maybridge",9.966255326250886,8.713030189526183,6.016507857945051,6.8449349826912425,6.808861750289882,5.194174863299299,2.597570326449566,3.468761807247882,10.515555555555556,4.68,2.3431952662721893,8.565575589439279,3.7467282769177648,1.8511575631901305,2.2923488763591924
"CN(C)CCCOc1ccccc1CN","Maybridge",11.096011838247808,9.570640356658142,8.137828201504695,8.811554787871632,7.236382105218449,5.292606187090262,3.1809036597828992,4.058078204724922,13.066666666666666,7.302469135802469,5.04,11.04536288,6.092967432098766,4.160611620000001,4.486602420236842
"Cn1nccc1-c1cccc(CN)c1","Maybridge",9.966255326250886,8.142985856513846,6.671208396324303,7.68179827587471,6.808861750289882,4.584196637028301,3.046929063567338,4.282823076116512,10.515555555555556,4.68,2.3431952662721893,7.3285824400000035,3.1609018725000015,1.5447937115384622,1.6546378540976172
"Cc1nccn1-c1ccc(N)cc1","Maybridge",9.259148545064338,7.435879075327296,5.964101615137754,6.974691494688162,6.270856947829097,4.130593845718324,2.6547005383792515,3.710343431045078,9.551020408163264,4.022160664819944,2.083333333333333,6.1510569795918375,2.4831578060941832,1.2402346666666668,1.1749265503541217
"NCC1CCSCC1","Maybridge",5.819990956308912,5.914979315703579,4.112884175122363,4.112884175122363,3.931851652578137,4.365043969424329,2.224744871391589,2.224744871391589,6.125,3.1111111111111107,1.8,7.4707029991687355,3.912036961422032,2.3237499501468517,3.653208282569315
"NCC1(CCOCC1)c1cccs1","Maybridge",9.148418081055103,8.477928144546695,6.267584713501616,6.734204518682006,6.372938668488907,5.571079749577133,3.2660019730413006,3.757583596838497,9.551020408163264,4.022160664819944,1.7751479289940828,9.504565163672067,4.000868629324596,1.7651076585131436,2.9251166614389974
"OCc1cc(no1)-c1ccccc1","Maybridge",9.096011838247808,6.973883877788083,5.671208396324303,6.68179827587471,6.398178147766923,4.018120157139664,3.091587262305859,4.374574785652649,9.551020408163264,4.481481481481481,2.268431001890359,6.760158653061223,3.0701984444444443,1.5112534896030245,1.5965406600635552
"CNCc1ccc(CN2CCOCC2)s1","Maybridge",10.510225400620904,9.977547982853949,7.397341225498538,7.811554787871634,7.381341395361315,6.22212221293451,2.6177903837095067,3.132993161855452,11.484375,5.915,3.5,11.436317051085675,5.888389921775775,3.4833596719264435,4.489432937723023
"Cc1cc(cc(Cl)n1)C(F)(F)F","Maybridge",9.35337115112852,6.869700971934572,4.1547005383792515,4.646264369941973,5.392865415757243,3.4858075529068904,1.9047005383792515,2.499018565639891,10.083333333333332,3.3950617283950617,2.7777777777777777,8.705913397055115,2.888620565928588,2.3362719909038154,2.0956733736605515
"CC(=O)C1CCN(CC1)C(C)=O","Maybridge",9.137828201504695,7.669487570363501,6.405777393935816,6.560477932315068,5.609060905280623,4.369482335770058,3.105171715522539,3.304530452640311,10.083333333333332,4.296875,2.7777777777777777,8.1614726875,3.4043881523437505,2.1640048364197533,2.315401743583509
"Clc1ncnc2ccsc12","Maybridge",6.974691494688164,6.485116288988065,3.232050807568877,3.8533711511285196,4.877010097711745,3.9720457693186093,1.1220084679281461,1.5749149571305296,6.694214876033058,2.56,1.12,6.346405216264378,2.411255400011553,1.0493259047960581,1.530280384837897
"Clc1cccnc1N1CCOCC1","Maybridge",9.096011838247806,7.997046832806529,5.560477932315068,6.104448006685084,6.377010097711745,4.687506797245741,2.2053418012614796,2.741581623797196,9.551020408163264,4.481481481481481,2.268431001890359,8.361456121872672,3.8762713207805906,1.9421108483629705,2.4931748127061804
"Fc1ccc(nc1)C#N","Maybridge",6.69023444431199,4.50444247157802,3.232050807568877,3.9831276631254413,4.325698502695489,2.343753458869504,1.4493587371177719,2.132993161855452,7.111111111111111,3.239669421487603,2.0,4.160688917712113,1.7466223575750695,0.993433233197027,0.8074613651767549
"Oc1ncc(cc1F)C(F)(F)F","Maybridge",9.35337115112852,5.560985621416075,3.1547005383792515,3.646264369941972,5.40970216816285,2.8273668350500114,1.3660254037844386,1.846753339319735,10.083333333333332,3.3950617283950617,2.4930747922437675,7.516669824593939,2.4557211192109967,1.7607704166434197,1.5382370695326126
"Cc1nc(ccc1N)C(F)(F)F","Maybridge",9.35337115112852,6.313157822096516,4.1547005383792515,4.646264369941973,5.40970216816285,3.21351904213157,1.910683602522959,2.515855318045498,10.083333333333332,3.3950617283950617,2.4930747922437675,7.2748878879575845,2.3682792857550043,1.693241019742262,1.43574719093666
"OC(=O)c1sc2sccc2c1Cl","Maybridge",8.71517847069432,8.093545586153933,3.6547005383792515,4.300964908321224,5.698377302757663,5.160910208697829,1.6220084679281461,2.2415816237971966,8.591715976331361,3.0470914127423825,1.331360946745562,9.476754753213239,3.392563278958407,1.4931915357859136,2.6792075149538146
"COC(=O)c1cnccc1C(F)(F)F","Maybridge",10.767584713501616,7.129654403024242,4.732050807568877,5.3533711511285205,6.464543723029243,3.5605246724588477,1.660683602522959,2.271838382189206,12.071428571428571,4.68,2.9943289224952743,8.877731740752871,3.3520528873690507,2.1014935258680043,2.1256161653484664
"OC(=O)C1CCc2ccccc2O1","Maybridge",9.259148545064338,7.0646750847489095,5.800964908321225,6.552041763877789,6.270856947829097,4.245384433450933,3.3778270848415755,4.299659828522119,9.551020408163264,4.022160664819944,2.083333333333333,7.252128000000003,2.976725451523547,1.508446333333334,1.6605841534851205
"Clc1ccc2ncccc2c1","Maybridge",7.68179827587471,6.545208629665394,4.964101615137755,5.974691494688162,5.360173345306137,3.742128069985046,2.693375672974064,3.8745747856526487,7.638888888888888,3.1640625,1.6,5.837658708865846,2.3454718878157994,1.153974570593687,1.2447331265734471
"OC(=O)C1CCc2ccccc2C1","Maybridge",9.259148545064338,7.363533575471594,6.508071689507773,7.2591485450643365,6.270856947829097,4.567359708880623,4.1396287658987125,5.116156409449845,9.551020408163264,4.022160664819944,2.083333333333333,7.252128000000003,2.976725451523547,1.508446333333334,1.6605841534851205
"O=S(=O)(CC#N)c1cccs1","Maybridge",8.319990956308912,7.152357507966288,3.4391575887554247,4.112884175122363,5.16583188730236,5.330379045967308,1.3088951918547531,1.9082482904638627,9.090909090909092,3.6,2.2145328719723185,9.090908859097159,3.599999898321492,2.2145328040329737,2.975206451672702
"COc1cccc(OCC(F)(F)F)c1C#N","Maybridge",12.181798275874712,8.33676118421079,5.939157588755425,6.767584713501616,7.4756750719523515,4.243295549235925,2.347570326449566,3.2449649286515294,14.0625,6.074380165289257,4.423611111111111,10.4657917815984,4.423343476548994,3.168773792974382,2.8933619877533348
"Cc1cc(c(C#N)c(=O)[nH]1)C(F)(F)F","Maybridge",10.930721420318147,7.066705574181127,4.577350269189626,5.223614639131598,6.358390573146594,3.5720279216853768,2.0773502691896257,2.757436941842695,12.071428571428571,4.244897959183674,2.75,8.124502011445896,2.759746121481311,1.7407237862089389,1.6015402082182089
"CCCc1ccc(cc1)C(O)=O","Maybridge",8.974691494688164,7.07907652509542,6.223614639131599,6.974691494688162,5.736382105218448,4.05975831980765,3.6320273768257394,4.581681566839196,10.083333333333332,4.888888888888889,3.114186851211073,7.462485333333336,3.507994168888891,2.1805048027681675,2.181529586229351
"Nc1ccc(cc1OC(F)(F)F)C#N","Maybridge",10.767584713501616,6.798756381750005,4.232050807568877,5.0604779323150675,6.420833517085959,3.47551080403508,1.9880338717125847,2.8745747856526487,12.071428571428571,4.68,3.96,8.20834261678167,3.0769778779563013,2.536850619436446,1.8040634747516524
"COc1cccc(CCO)c1","Maybridge",8.104448006685086,6.57907652509542,5.723614639131599,6.397341225498536,5.363703305156273,3.603520797351825,2.6749205956391924,3.541241452319315,9.090909090909092,4.792899408284024,2.8444444444444446,7.180048330578513,3.6862760236686403,2.1361059911111115,2.40614909179942
"CC(=O)c1ccc(OC(F)(F)F)cc1","Maybridge",10.767584713501615,7.25979107671391,5.309401076758503,6.0604779323150675,6.382828714625175,3.750686350255553,2.571367205045918,3.5436767643784113,12.071428571428571,4.68,4.38781163434903,8.96666457293962,3.3886958575491857,3.115322710706912,2.170378506739538
"CC(C)(C)OC(=O)N1CC=CC1","Maybridge",9.19023444431199,7.832624277180031,6.568914100752346,6.905777393935816,5.488981864507822,4.118264679740509,2.6498299142610593,2.9999999999999996,10.083333333333332,3.8062283737024223,3.515625,8.254719326388887,3.0537400795847747,2.7760354804687495,2.1006472710597315
"CC(=O)Nc1cccnc1","Maybridge",7.397341225498538,5.664862962722324,4.309401076758503,4.983127663125442,4.787693700234704,2.9645388605825462,1.7440169358562922,2.393846850117352,8.1,4.0,3.1111111111111107,5.177581110000002,2.4106653541666674,1.785330631944445,1.2481415400264801
"Cc1cnc(c(C)n1)-n1cccc1","Maybridge",9.259148545064336,7.728392132448002,6.386751345948129,7.267584713501615,6.270856947829097,4.207698994836212,2.538675134594813,3.3962821621764476,9.551020408163264,4.022160664819944,2.083333333333333,6.379431760204084,2.5850723684210535,1.2954099392361116,1.2685609822716357
"NC(=O)C1CC2CC1C=C2","Maybridge",7.1378282015046945,5.786563467974712,4.800964908321224,5.137828201504693,4.770856947829097,3.7478009096103433,3.2550016297835986,3.6161564094498453,6.694214876033058,2.25,1.0158730158730158,5.2396874628099175,1.7073964179687495,0.7514459931972788,0.8946223605277419
"CN(C)c1ccncc1C(=O)C(F)(F)F","Maybridge",11.637828201504695,8.168619708060337,5.732050807568877,6.35337115112852,6.837222523091417,4.066186225512948,1.660683602522959,2.271838382189206,13.066666666666666,4.8884297520661155,3.2256,9.448770760952872,3.444708427615825,2.2250572040715664,2.169884018057623
"Cc1cc(C)n(n1)-c1ccc(cc1)C#N","Maybridge",10.836498814253964,8.728392132448004,7.386751345948129,8.55204176387779,7.202708600407233,4.74314466523546,3.648717474235544,5.012438571626293,11.484375,4.8884297520661155,2.571428571428571,7.330326957031253,3.0079615723140507,1.5349530625000005,1.4699561199498532
"COc1ccsc1C(N)=O","Maybridge",7.560477932315068,6.273292259888192,3.6547005383792515,4.146264369941973,4.753218857624056,3.546659400333027,1.1220084679281461,1.5749149571305296,8.1,3.408284023668639,1.75,6.887151407322106,2.8400286563679717,1.434236891573237,1.9559707357539786
"N#CC1(CCOCC1)c1ccccc1","Maybridge",9.85552486224165,8.070640356658142,7.215178470694321,8.148418081055102,6.872938668488908,4.9187474506491125,4.117790383709507,5.16583188730236,10.515555555555556,4.68,2.1728395061728394,7.804104995555557,3.38545206,1.5411325432098764,1.8871730952614179
"Cc1nn(C)c2ncccc12","Maybridge",7.844934982691241,6.573691594068751,5.232050807568877,5.85337115112852,5.287693700234704,3.5315746797585352,1.9553418012614794,2.652265226320156,7.638888888888888,2.8027681660899653,1.2098298676748582,5.115558409722224,1.7915505570934265,0.7413230831758036,0.8331619562528921
"C(N1CCOCC1)c1ccco1","Maybridge",8.225768350244728,7.0312948899293,5.767584713501615,6.234204518682006,5.949489742783178,4.2747551647223405,2.308895191854753,2.816496580927726,8.591715976331361,4.296875,2.4930747922437675,7.460668591715977,3.6790695,2.11108308033241,2.2873598554491834
"OCC(=O)c1ccccc1","Maybridge",7.397341225498538,5.4493200130984984,4.593858127134677,5.397341225498536,4.842535255101096,3.0345889043650027,2.5142369931162327,3.5580782047249224,8.1,4.0,2.2857142857142856,5.595194880000004,2.6337520000000016,1.4463647346938786,1.4736355705589779
"COCc1nc2ccccc2n1C","Maybridge",9.259148545064336,7.819183339408831,6.516507857945051,7.2675847135016145,6.325698502695488,4.21946787134145,2.1809036597828992,3.0580782047249224,9.551020408163264,4.022160664819944,1.7751479289940828,6.927853954081632,2.83080851800554,1.2175249630177514,1.5085713834394343
"COc1ccc(N)cc1Cl","Maybridge",7.560477932315068,6.351542786250047,4.232050807568877,4.8533711511285205,4.736382105218448,3.2060281515170326,1.7380338717125847,2.4663264951887856,8.1,3.408284023668639,1.991111111111111,6.8775091685684675,2.8355425767340616,1.6290229142860888,1.9501470069354767
"c1ccc2nsnc2c1","Maybridge",6.104448006685084,5.428573139150007,3.309401076758503,3.9831276631254413,4.4663264951887856,3.370008979699916,1.8273502691896257,2.6498299142610593,5.76,2.3195266272189348,0.9965397923875433,4.564116641920899,1.777505716502485,0.7391337967169914,0.9014159357553915
"N#CC1CCCCC1","Maybridge",5.819990956308912,5.060097770622322,4.612884175122364,4.81999095630891,3.9318516525781364,3.3287785132725185,3.1051717155225393,3.224744871391589,6.125,3.1111111111111107,1.8,4.994972,2.4526791111111104,1.3772620799999995,1.5313829356231106
"Cc1c(O)c(=O)ccn1C","Maybridge",7.723614639131599,5.95737601984303,4.6547005383792515,5.146264369941973,4.62589765768623,2.978758693907155,1.6220084679281461,2.152265226320156,8.1,2.9387755102040813,1.5501730103806228,5.780825010000004,2.0082255153061235,1.0219100380622845,1.1609200284601784
"Cc1nsc(n1)-c1ccccc1","Maybridge",8.388905057061258,7.505923408339633,5.386751345948129,6.267584713501615,5.860173345306138,4.491598988973857,2.660683602522959,3.727180183450685,8.591715976331361,3.8062283737024223,2.0408163265306123,6.7387462346000735,2.912542962853833,1.5314651198720282,1.6355739936701839
"Cc1cc(cc(C)n1)-c1cccs1","Maybridge",9.259148545064336,8.558709812839677,6.886751345948129,7.844934982691241,6.25402019542349,5.1267351520230315,3.3600423396407306,4.5292753240319,9.551020408163264,4.022160664819944,2.268431001890359,7.726910605338896,3.1911293117375314,1.7701067738415934,1.8967362247594264
"Clc1cc(C(=O)Nc2cccnc2)c(Cl)s1","Maybridge",11.543605595440512,10.234744941358903,5.386751345948129,6.422285251880867,7.66470379794645,5.900527420191444,2.321367205045918,3.299659828522119,12.456747404844291,5.55765595463138,3.2499999999999996,11.510298034647219,5.106698115614817,2.9737593105314075,3.673726080231118
"NC(=S)CCn1cccc(c1=O)C(F)(F)F","Maybridge",12.344934982691242,8.93771481551469,5.146264369941973,5.767584713501615,7.320385770685809,4.779047070405111,2.308895191854753,2.9385050488558724,14.0625,5.55765595463138,4.0768,11.206389725150908,4.356261140175937,3.1559863836177025,3.051122505083862
"Clc1ccccc1CC(=O)c1ccncc1","Maybridge",11.38046888862398,9.315264239695058,7.3259089347035555,8.673362107437432,7.770856947829096,5.315942620472561,4.028473986232465,5.616156409449845,12.456747404844291,6.074380165289257,3.49519890260631,9.255423084833202,4.415469658828398,2.4990218815032708,2.5541899881688086
"NC(=O)COc1ccccc1","Maybridge",8.104448006685086,5.987704977252029,4.593858127134677,5.397341225498536,5.287693700234704,3.249835552769722,2.2642369931162327,3.224744871391589,9.090909090909092,4.792899408284024,3.78698224852071,6.169292355371901,3.109744822485207,2.359005177514793,1.7440840873195762
